01:50:26.911,SP 1[RPM],PV 1[RPM],CV 1[µsec],R1[µsec],SP 2[RPM],PV 2[RPM],CV 2[µsec],R2[µsec],SP 3[RPM],PV 3[RPM],CV 3[µsec],R3[µsec],SP 4[RPM],PV 4[RPM],CV 4[µsec],R4[µsec]
01:50:40.146,3037.667,2824.8586,-1232,1060,3207.8699,3348.962,-42,1060,3132.178,3266.5505,-40,1060,2942.3303,3074.4004,-48,1060
01:50:40.149,3037.667,2824.8586,-1232,1060,3207.8699,3348.962,-42,1060,3132.178,3266.5505,-40,1060,2942.3303,3074.4004,-48,1060
01:50:40.167,3037.667,2824.8586,-1232,1060,3207.8699,3348.962,-42,1060,3132.178,3266.5505,-40,1060,2942.3303,3074.4004,-48,1060
01:50:40.186,3037.667,2824.3267,-1232,1060,3207.8699,3340.0134,-41,1060,3132.178,3255.2083,-40,1060,2942.3303,3075.6611,-48,1060
01:50:40.192,3037.667,2824.3267,-1232,1060,3207.8699,3340.0134,-41,1060,3132.178,3255.2083,-40,1060,2942.3303,3075.6611,-48,1060
01:50:40.199,3037.667,2824.3267,-1232,1060,3207.8699,3340.0134,-41,1060,3132.178,3255.2083,-40,1060,2942.3303,3075.6611,-48,1060
01:50:40.206,3037.667,2824.3267,-1232,1060,3207.8699,3340.0134,-41,1060,3132.178,3255.2083,-40,1060,2942.3303,3075.6611,-48,1060
01:50:40.218,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.219,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.222,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.233,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.236,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.240,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.240,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.252,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.264,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.265,3037.667,2824.3267,-1232,1060,3207.8699,3315.65,-41,1060,3132.178,3234.1528,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.266,3037.667,2824.3267,-1232,1060,3207.8699,3292.362,-41,1060,3132.178,3223.034,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.278,3037.667,2824.3267,-1231,1060,3207.8699,3292.362,-41,1060,3132.178,3223.034,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.280,3037.667,2824.3267,-1231,1060,3207.8699,3292.362,-41,1060,3132.178,3223.034,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.282,3037.667,2824.3267,-1231,1060,3207.8699,3292.362,-41,1060,3132.178,3223.034,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.296,3037.667,2824.8586,-1231,1060,3207.8699,3292.362,-41,1060,3132.178,3223.034,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.299,3037.667,2824.8586,-1231,1060,3207.8699,3292.362,-41,1060,3132.178,3223.034,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.309,3037.667,2824.8586,-1231,1060,3207.8699,3281.5576,-41,1060,3132.178,3203.7593,-39,1061,2942.3303,3075.031,-48,1060
01:50:40.316,3037.667,2824.8586,-1231,1060,3207.8699,3281.5576,-41,1060,3132.178,3203.7593,-39,1061,2942.3303,3075.031,-48,1060
01:50:40.324,3037.667,2824.8586,-1231,1060,3207.8699,3281.5576,-41,1060,3132.178,3203.7593,-39,1061,2942.3303,3075.031,-48,1060
01:50:40.338,3037.667,2824.8586,-1231,1060,3207.8699,3281.5576,-41,1060,3132.178,3203.7593,-39,1061,2942.3303,3075.031,-48,1060
01:50:40.352,3037.667,2824.8586,-1231,1060,3207.8699,3260.8694,-40,1060,3132.178,3186.0664,-39,1061,2942.3303,3075.031,-48,1060
01:50:40.364,3037.667,2824.8586,-1231,1060,3207.8699,3260.8694,-40,1060,3132.178,3186.0664,-39,1061,2942.3303,3075.031,-48,1060
