timestamp, xMetersPerSecSquared, yMetersPerSecSquared, zMetersPerSecSquared
16-07-27 23:50:26.076,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:26.150,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:26.270,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:26.328,0.5746084, -0.45968673, 8.925584
16-07-27 23:50:26.406,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:26.473,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:26.607,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:26.609,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:26.738,0.5363012, -0.4213795, 8.887277
16-07-27 23:50:26.799,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:26.935,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:26.996,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:27.069,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:27.136,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:27.276,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:27.279,0.5746084, -0.4213795, 8.963891
16-07-27 23:50:27.394,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:27.452,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:27.561,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:27.563,0.5363012, -0.49799395, 8.963891
16-07-27 23:50:27.682,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:27.762,0.5746084, -0.45968673, 8.963891
16-07-27 23:50:27.850,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:27.920,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:28.001,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:28.133,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:28.135,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:28.251,0.49799395, -0.38307226, 9.002198
16-07-27 23:50:28.327,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:28.432,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:28.434,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:28.549,0.5363012, -0.49799395, 8.925584
16-07-27 23:50:28.671,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:28.732,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:28.805,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:28.875,0.45968673, -0.4213795, 8.925584
16-07-27 23:50:29.000,0.5746084, -0.45968673, 9.002198
16-07-27 23:50:29.005,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:29.126,0.45968673, -0.45968673, 8.963891
16-07-27 23:50:29.132,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:29.301,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:29.303,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:29.423,0.5746084, -0.4213795, 8.925584
16-07-27 23:50:29.428,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:29.621,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:29.683,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:29.764,0.45968673, -0.4213795, 8.963891
16-07-27 23:50:29.874,0.5363012, -0.4213795, 8.963891
