timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-29 01:19:09.435,-3.9672852, 2.9907227, -0.61035156
16-06-29 01:19:09.609,-4.0893555, 3.112793, -0.7324219
16-06-29 01:19:09.764,-4.0893555, 2.9907227, -1.0986328
16-06-29 01:19:09.952,-3.90625, 3.112793, -1.0375977
16-06-29 01:19:10.141,-4.0283203, 2.9907227, -0.7324219
16-06-29 01:19:10.304,-4.0893555, 3.0517578, -0.61035156
16-06-29 01:19:10.498,-3.90625, 2.9296875, -0.7324219
16-06-29 01:19:10.678,-4.0893555, 2.9907227, -1.3427734
16-06-29 01:19:10.854,-4.0893555, 3.112793, -1.0986328
16-06-29 01:19:11.018,-3.7841797, 2.9907227, -0.79345703
16-06-29 01:19:11.215,-3.9672852, 2.9296875, -0.61035156
16-06-29 01:19:11.385,-3.9672852, 2.8686523, -0.6713867
16-06-29 01:19:11.568,-4.0893555, 3.0517578, -0.7324219
16-06-29 01:19:11.734,-4.0283203, 2.9296875, -0.8544922
16-06-29 01:19:11.925,-4.0893555, 3.0517578, -1.0375977
16-06-29 01:19:12.097,-4.0893555, 2.8076172, -1.159668
16-06-29 01:19:12.275,-4.1503906, 3.112793, -0.91552734
16-06-29 01:19:12.463,-4.0283203, 3.0517578, -0.6713867
